,pi0_zinb,alpha_zinb,beta_zinb,mean_zinb,activemean_zinb,cv_zinb,loglike_zinb
Hbb-b2,0.0,0.0030656900416622026,0.0024359969093190425,1.2584950456768782,1.2584950456768782,18.06075404795389,-91.35188773260231
Hba-a2_loc2,0.0,0.012358096736077998,0.001722089084607148,7.176223835654351,7.176223835654351,8.995477151345446,-303.33339958893544
Hba-a2_loc1,0.0,0.012344326747665075,0.0017270424437584558,7.14766842718751,7.14766842718751,9.00049294097159,-299.39049482649136
Hbb-bs,0.0,0.0098278900406352,0.0010866106706924092,9.04453665485604,9.04453665485604,10.08718197423304,-270.732045136909
Slc6a20a,0.914289017995628,0.37398994482924725,0.3487339507840867,0.09191833877660531,1.072421953722531,6.4701973201208824,-109.97072946009764
Pla1a,0.9542424733727451,1.9999191763521436,1.561055868721051,0.05862144769953983,1.281132351778445,5.637546785251651,-90.2403701731346
Ecm2,0.0,0.09033626143842105,0.8814179146688375,0.10248970429919364,0.10248970429919364,3.3271236648516993,-165.9705503449668
Ace2,0.8581339812872792,0.8884857462095955,1.002150413207763,0.12577546627386826,0.8865792345139684,3.7393207904357957,-175.91210667980096
Vtn,0.7284909257151061,0.4118991433831767,0.035596667933534575,3.141708525290122,11.571283698582883,3.409532848978051,-674.6330153239433
Ifitm1,0.8088481539476748,0.4757952531695442,0.5566904053059275,0.16337472340000356,0.8546855642465624,3.9021275149375665,-199.17523294345935
Pth1r,0.834905789247569,2.7999519009428844,2.907707975988092,0.15897602271213343,0.962941232085526,2.687089827628837,-220.5576979749895
P2ry14,0.46310058658050346,0.1675879986393459,0.4716699534060715,0.19076453252079034,0.3553077685554109,3.4606916466518807,-235.86545043143133
Zic1,0.857260387438864,1.6657656716644913,1.3949906181558165,0.17044612594267042,1.1941052864331378,3.195543078765891,-219.3470718924592
Kcnj8,0.8182852889600761,0.21143302670747086,0.22414301471243805,0.1714106121118061,0.9432951857934393,5.525478193231445,-171.3363667655205
Atp13a5,0.8318775767742349,0.6443949094939659,0.24565810545551092,0.4410081788166081,2.62313717798604,3.76543270517833,-316.67101733707057
Abcc9,0.9222935772604325,2.6593365957451387,0.6605599525688244,0.31283690891667143,4.02588226156211,4.087555112038144,-226.19535733554312
Sod3,0.0,0.22131770835413206,1.2220172802925329,0.18110849324581718,0.18110849324581718,2.12565078599918,-259.82373174480443
Nr1h3,0.8907683693737936,1.0286305121624049,2.0884551714924515,0.05380004784832198,0.4925317652029491,4.129758095889189,-99.92256784203359
Xdh,0.0,0.03566688947155218,0.4364425441830839,0.0817218439103183,0.0817218439103183,5.295017283530804,-121.58215710258136
Gm8979,0.9414933541084205,0.47164098528744,0.6442232138844296,0.04283318501949877,0.7321080257937584,7.234062766442416,-69.0155854345561
Ccdc102a,0.0,0.05548081802015083,0.9955744035302779,0.055727445204916334,0.055727445204916334,4.245497330248992,-104.2883388350683
Zfp503,0.41743890877114664,0.11124633023995661,0.6562333860964552,0.09875721795457212,0.16952250921230222,4.018308538359398,-152.3881309902424
H2-T9,0.0,0.07046392425114983,0.5505688855673755,0.12798384743179764,0.12798384743179764,3.7671818666053394,-182.9047072326901
Hist2h4,0.0,0.00632732884198434,0.28670873230191285,0.022068838961352158,0.022068838961352158,12.571578077587153,-36.585885615483114
Foxl2os,0.0,0.0027774069987840334,0.15014607585151732,0.01849803255284987,0.01849803255284987,18.97493239441383,-23.903980335178705
Gm694,0.9420486951449628,3.1438722942935002,2.423784821144951,0.07516818331498748,1.2970921621699047,4.663110234119984,-111.46153313982498
Sele,0.9690565523524154,1584.7516128177701,4378.783739283088,0.011198926799175654,0.3619159353773503,5.597982846468863,-30.689173788020476
Angptl4,0.7204327351009813,0.36885174098166723,0.8784920515543302,0.11738167943242755,0.4198691841651292,3.5034986248414848,-173.2760205014493
Gm6614,0.9803179140008967,10.581278210163749,4.588923959112613,0.04538354297619547,2.3058299297271234,7.389808887734746,-61.08913743854918
Mfng,0.33579390747203214,0.1179918201005424,0.40446863991518855,0.1937625764896816,0.29172056485092057,3.642169308357027,-231.90536244829468
Cmtm8,0.0,0.05839241207985181,0.34020023003902916,0.17164130686552678,0.17164130686552678,4.138298296582702,-203.64336960560004
Kctd12b,0.0,0.1481033680368267,0.39266835601227423,0.3771716405693694,0.3771716405693694,2.598468955119437,-380.4096490820912
Serpinb6b,0.37855783250976965,0.25645543738348114,0.6933691168140753,0.22985192014974143,0.3698685608638794,2.623695739947244,-286.82013065713124
Gstt2,0.0,0.150722605727684,1.029149161968121,0.14645360584994851,0.14645360584994851,2.5757920779045342,-219.84680613386425
Dpp4,0.9005600018505434,0.9957733063081019,0.7949743366935861,0.12455709721195937,1.2525854739533706,4.376678705358959,-157.097649100248
Pgm5,0.7487329306190014,0.4872622012084626,0.9851039278725668,0.12428429311229264,0.49463024907509545,3.3387969877237107,-184.51810113232904
Polk,0.0,0.12308655973575824,0.3655393640712205,0.3367258682207929,0.3367258682207929,2.8503269776906177,-346.91553450877046
Layn,0.0,0.09424627792857981,0.833993789022526,0.11300597099055164,0.11300597099055164,3.2573760298476317,-176.93730016631037
F5,0.8807069407119128,1.0076775354247858,1.0898204646111744,0.11030159542800533,0.9246270997345462,3.962520217950851,-158.29181001748168
Tecrl,0.9635748748725277,1.2471948633972325,1.0069766852608117,0.04511447943386946,1.2385538629170973,6.961740991501829,-69.71994343527398
Pear1,0.0,0.09597148588023949,0.45439223525363925,0.2112084636012073,0.2112084636012073,3.2279655459637144,-255.83066750844412
Lrrk1,0.7550022831718395,0.23107218631700094,0.43976417906198206,0.1287329909200663,0.525445675929946,4.554747068022745,-165.09758169349234
Ushbp1,0.5659527109963685,0.502281496597459,0.2549316759229117,0.855185692894196,1.9702592656604312,2.427088681534476,-562.3850921524972
Slc19a3,0.43335538163574694,0.21506844098836259,0.3861578837792183,0.3155895031155754,0.5569443225748713,2.995065300418998,-324.79256144991814
Emcn,0.6092108442959873,1.1859475134163995,0.7030910928591694,0.6591683953676528,1.6867622495310821,1.927856177235855,-533.4684845014207
Clec14a,0.0,0.09758827720625929,0.2626823964340107,0.37150672649194727,0.37150672649194727,3.201114247958437,-347.9568303243731
Itih5,0.0,0.3870644450633515,0.37658490200534167,1.02782783643796,1.02782783643796,1.6073422483703583,-717.8661883933337
Hmgcs2,0.147050121681705,0.27929503192518745,0.7911083556263228,0.30112773022968486,0.35304270260686194,2.0904831997348094,-355.1493162782503
Rab11fip1,0.0,0.07005056772450113,0.5529101906821993,0.12669429665977106,0.12669429665977106,3.77828026907,-179.74948679392384
Kcp,0.8596560750450728,0.3984646334069606,0.5513963260749215,0.10141904826631107,0.7226465149730048,4.899732031133987,-137.1844460796944
Slc38a5,0.6373074686449599,0.7084619196181361,0.37486507567626814,0.6854568848042194,1.8899117724958747,2.376742683682273,-505.5497028259002
Slc22a8,0.27983005367045,0.41286876940821254,0.37433693635549353,0.7942996018525177,1.102933558808973,1.9369469014830887,-602.2422453798624
Slc16a1,0.0,0.3765233387317578,0.2127045551401207,1.7701705470469133,1.7701705470469133,1.6296864306857293,-915.2058882446329
Slco1a4,0.6145340411474217,1.053903721496597,0.09028673078025194,4.499487411209294,11.672852836610993,2.0139110137364895,-1023.206340524767
Itm2a,0.48183445657900215,0.6004697105107802,0.021893924983442625,14.211372062796904,27.42631624822356,2.035643488839579,-1476.6981274909417
Slc16a4,0.6467902821782753,1.9431491250793187,1.7565747750826672,0.39072583979380965,1.1062148635191866,1.8133352682359904,-416.47983928884423
Slc31a1,0.0,0.8339599934387929,0.8005185727138642,1.0417746968837436,1.0417746968837436,1.095033464113685,-755.6625080480721
Ctxn3,0.9863768738850446,6181.599911498625,7376.428973142767,0.011416461202725273,0.8380206647424575,8.509786463042811,-26.896636502715996
Tdrp,0.355537050513439,0.26425558208801914,0.3464174896666475,0.49161181790969294,0.7628240200640806,2.534476099201816,-437.98584251231125
Arl4a,0.0,0.16243596695214527,0.08829278869204116,1.839742173267515,1.839742173267515,2.481183594560651,-795.7439401992334
Paqr5,0.6237139716085386,0.42160896149846466,0.4488731043233121,0.35343075833351195,0.9392609123552883,2.821508865707083,-350.83377929067217
AU021092,0.6809700256432341,0.6633580415386734,0.301874979989566,0.7010554468235568,2.19745949651608,2.6191038856932107,-488.02528844500995
St3gal6,0.6418981741758555,0.753519673858394,0.6147415588238684,0.43894343424472565,1.2257503385651,2.3448765336473505,-415.29470154501826
Parp14,0.7943831531917211,0.2295778156121843,0.6386279817947286,0.07391637680931229,0.35948599522213937,5.004755883099662,-117.59278726870843
Tor3a,0.6894832304723771,0.3439057434751427,0.6669486410699764,0.16011502821953033,0.5156405190711829,3.4036366070094832,-212.19056716573746
Hspa1a,0.30879686710735466,0.4997845906575384,0.12357188964807549,2.7955603480515276,4.0444844865680345,1.8279784514185662,-1032.226863398143
Lsr,0.6409741208638389,0.4807433779526593,0.35683866446152435,0.48369005687429256,1.347228946387044,2.7530129539071733,-409.34967802442526
Cyr61,0.3042453367113718,0.7808602431374317,0.09484335130169678,5.728257680513242,8.233157437188344,1.509283101444391,-1388.600028691569
Ddx58,0.0,0.10534564665347025,0.6580329087996141,0.16009176022160068,0.16009176022160068,3.0810000355200606,-221.65712972732695
Hip1,0.0,0.24783314126432213,0.3474412763428722,0.7133094371313216,0.7133094371313216,2.008724188334793,-570.4547885313145
Hspa1b,0.3255090213326477,0.300922597112478,0.12281622231437962,1.6526284004238785,2.450186070226044,2.3258216319359337,-772.6158035218634
Robo4,0.6330158335773732,1.8496788858127566,1.9518520237995722,0.34777373273314854,0.9476532356239177,1.7883218292482852,-389.8598274739294
Ocln,0.1604707794357952,0.23960815385648288,0.28509975223059375,0.7055707522511662,0.8404362051591105,2.272082584720737,-544.2446594378056
Hspb1,0.23834574597250602,0.36946268066311677,0.357088517948105,0.7880478040807802,1.0346529280362078,1.966356099044553,-600.0078585120489
Ifi44,0.9176087892279544,1.23119728836036,0.6785759505098632,0.14948928739819076,1.8143839130096968,4.582060357750363,-168.45979174932455
Slco1c1,0.14468154606985306,0.8639871988843404,0.1995423327450033,3.70339559029585,4.329844133818143,1.2338411942389562,-1279.5573254685114
Abcc4,0.5195796597333003,0.3499932416596026,0.4725420951861098,0.3558283462194588,0.7406604516826346,2.6511880988766956,-361.4950407239219
Fli1,0.5052620118456137,0.31540555771472634,0.36313909650527837,0.4297061720376554,0.8685530165990866,2.7257581182570467,-394.33063042023286
Golim4,0.0,0.21176312445076945,0.3036490944956708,0.6973942234291386,0.6973942234291386,2.173075582540492,-552.8107643291512
Sgms1,0.4033959884869498,0.5929288068819921,0.15731281585365975,2.248664247778218,3.7691068185669256,1.8716460923552052,-935.232511030752
Foxq1,0.32321406948434805,0.3716479979348919,0.5695376355191994,0.44163215987886334,0.6525433522862659,2.110284830775222,-436.8660198778947
Lef1,0.0,0.35643942991441496,1.1043766118010718,0.3227517009194137,0.3227517009194137,1.6749703737598656,-385.26933920433214
St6galnac2,0.0,0.05333091592903842,0.3004266999091911,0.17751723114210077,0.17751723114210077,4.330225156642621,-203.00198532093867
Gch1,0.0,0.04034902474771742,0.2540630266210256,0.15881502036856487,0.15881502036856487,4.97832767889446,-180.3067821970872
Pglyrp1,0.0,0.11272780557912314,0.676960340627941,0.1665205460552653,0.1665205460552653,2.978409946574444,-228.72890996570024
Rtp4,0.0,0.23404725518090053,1.10779059732075,0.21127391381273333,0.21127391381273333,2.067036872917482,-288.30852862160356
Syde1,0.0,0.06357636351692503,0.734663883030974,0.08653802777758791,0.08653802777758791,3.9659949638431455,-141.8104692103609
Sigirr,0.0,0.043026294050671474,0.4171335873233479,0.10314751762561604,0.10314751762561604,4.820954465326857,-146.23004210316572
C130074G19Rik,0.6009274458126928,0.3459888268116971,0.26927632391124184,0.5127619199136336,1.2848839503830312,2.9577473420594376,-408.65187924197664
Cxcl12,0.0,0.11500782583189537,0.09396326105734563,1.2239658834499823,1.2239658834499823,2.9487387929174216,-610.439368106062
Ifit1,0.0,0.06764708829822808,0.9063331340738532,0.07463821607642539,0.07463821607642539,3.844814983153433,-129.30853293060844
Tjp1,0.0,0.2744810494921033,0.30208438613185734,0.9086237557882073,0.9086237557882073,1.9087270013930755,-653.1970369367327
Lypd2,0.0,0.004767503114593633,0.43427009391629406,0.010978198087737936,0.010978198087737936,14.482865826890194,-22.830051537264378
Iqgap1,0.30141859922932734,0.6822395065510521,0.38378193575152875,1.241850607726599,1.7776748799160607,1.5904932277965955,-781.0048507988679
Ly6c2,0.669858007912266,0.8939508754707131,0.2965503940879872,0.9952127150736781,3.014499030493534,2.3275155765463147,-589.3817549522503
Mfsd2a,0.25635078083666213,0.43971839705282856,0.18429563955831055,1.7743026552542498,2.385940319080111,1.8446840229557977,-874.6534527644026
Cd2ap,0.0,0.272994802470147,0.423464919502904,0.6446692273603432,0.6446692273603432,1.9139157250742038,-551.5774899846472
Flt1,0.619205518651341,1.3313440673780297,0.21500364998870652,2.3579528703836443,6.192192864855834,1.8969970270972645,-867.3278294763328
Arhgap31,0.6173093113932698,1.0255785332202987,0.7665678627647649,0.5119955768597042,1.3378835495677646,2.039848302819557,-466.19045406892184
Kitl,0.4015607282092219,0.7668990202851135,0.6379697150812083,0.7193797454446014,1.2020931435397268,1.688175218140645,-589.9535046588762
Tie1,0.649464561201073,0.5648195967040645,0.693850053748685,0.2853488071424214,0.8140369718968764,2.62746207956436,-318.8187691383234
Tcf7,0.8508367353168045,0.6394281025139933,1.2150659764804352,0.07849712291133686,0.526249697457716,4.0234974290824495,-128.4370742545375
Ghr,0.41611247728087863,0.15893962939069495,0.6873791215485713,0.1350097254303505,0.23122557029754653,3.389422937506321,-194.56302546243174
Fmnl3,0.4791788552581223,0.3835711038727698,0.2481476003697441,0.8050528842965159,1.545737711350996,2.4342869400738367,-555.9493248953087
Sox18,0.7399229782695789,0.5445097727043945,0.26707492744773453,0.5302425103748492,2.038790304683141,3.1474496980282263,-390.7107154946778
Fzd6,0.5467403116743994,1.4025417699937401,2.0291887246025055,0.3132856189389325,0.6911835025440928,1.6671146045642697,-376.15000530591783
Elk3,0.6719111160503333,0.6833635941579067,0.482841370523325,0.4643429760297846,1.4152962771546416,2.551113144431731,-414.52938541996605
Ly6a,0.6769811855291908,0.6370261015385169,0.15882885784868558,1.2955543400177887,4.0107705247456,2.637338881651854,-610.1362434743955
Arhgap29,0.44348021381291197,1.2547182652772542,0.8848941649637933,0.7891062777498398,1.4179303186258356,1.4929771364967772,-629.5278606965716
Clic5,0.6598044038462807,2.0181944003325794,3.186017654660196,0.2154981301409226,0.6334536148538165,1.8428179907419378,-291.59704103594987
Abcb1a,0.5465775688935817,1.245697979536338,0.43106781332507205,1.3102982613080845,2.889795853528378,1.7250800648433362,-750.2311787892976
Pltp,0.34624174421758547,0.6577471760637701,0.10477417799577628,4.104137630042717,6.277760309322452,1.6897211118003466,-1200.931385545925
Prom1,0.46819355787516603,0.7059508319815679,0.2495345201702673,1.504518092386632,2.82907082955845,1.8825518463512332,-792.8475374107235
Cgnl1,0.2684173540456062,0.19742335044288503,0.2593651453161805,0.5568654836567087,0.761179186980637,2.7001105711924067,-456.3399829426834
Fn1,0.5932632319533929,0.7282356155226564,0.14078078805334318,2.103981691890258,5.172833776486042,2.1987922878101553,-809.9276575427577
Rbms2,0.0,0.1265757576648613,0.6401721882434339,0.19772142556235073,0.19772142556235073,2.810766262979122,-258.97980781684146
Gpr116,0.5879164830828078,1.678106809375978,0.643828844888448,1.0740745172580088,2.6064486279218078,1.6949283159896242,-684.0344710975779
Slc2a1,0.0,0.48140060630841325,0.17269419650854004,2.7875899482505604,2.7875899482505604,1.4412744358533356,-1132.3740783357407
Ramp2,0.0,0.39908848333419017,0.49378076904057094,0.8082301060643362,0.8082301060643362,1.5829434579419763,-642.1206449267293
Tns1,0.15978181254420845,0.24937432389757105,0.21820291928495686,0.9602476589673921,1.1428551218047942,2.2277297142224617,-634.0558376705982
Sparc,0.19754034859517833,0.877675414509077,0.047572275801644845,14.804822668357286,18.44930476247535,1.290743921354196,-1905.550431571221
